setTag,title,authors,datePublished,language,journalName
COVID-19,"Estimating the asymptomatic proportion of coronavirus disease 2019 (COVID-19) cases on board the Diamond Princess cruise ship, Yokohama, Japan, 2020.",Mizumoto K. Kagaya K. Zarebski A. Chowell G,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Post-discharge surveillance and positive virus detection in two medical staff recovered from coronavirus disease 2019 (COVID-19), China, January to February 2020.",Xing Y. Mo P. Xiao Y. Zhao O. Zhang Y. Wang F,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Serological and molecular findings during SARS-CoV-2 infection: the first case study in Finland, January to February 2020.",Haveri A. Smura T. Kuivanen S. Österlund P. Hepojoki J. Ikonen N. Pitkäpaasi M. Blomqvist S. Rönkkö E. Kantele A. Strandin T. Kallio-Kokko H. Mannonen L. Lappalainen M. Broas M. Jiang M. Siira L. Salminen M. Puumalainen T. Sane J. Melin M. Vapalahti O. Savolainen-Kopra C,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020.",Kinross P. Suetens C. Gomes Dias J. Alexakis L. Wijermans A. Colzani E. Monnet DL. European Centre For Disease Prevention And Control Ecdc Public Health Emergency Team,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Coronavirus disease (COVID-19) in a paucisymptomatic patient: epidemiological and clinical challenge in settings with limited community transmission, Italy, February 2020.",Nicastri E. D'Abramo A. Faggioni G. De Santis R. Mariano A. Lepore L. Molinari F. Petralito G. Fillo S. Munzi D. Corpolongo A. Bordi L. Carletti F. Castiletti C. Colavita F. Lalle E. Bevilacqua N. Giancola ML. Scorzolini L. Lanini S. Palazzolo C. De Domenico A. Spinelli MA. Scognamiglio P. Piredda P. Iacomino R. Mone A. Puro V. Petrosillo N. Battistini A. Vairo F. Lista F. Ippolito G. On Behalf Of Inmi And The Italian Army Covid-Study Groups,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,Influenza-associated pneumonia as reference to assess seriousness of coronavirus disease (COVID-19).,Tolksdorf K. Buda S. Schuler E. Wieler LH. Haas W,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,Updated rapid risk assessment from ECDC on coronavirus disease 2019 (COVID-19) pandemic: increased transmission in the EU/EEA and the UK.,Eurosurveillance Editorial Team,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Potential short-term outcome of an uncontrolled COVID-19 epidemic in Lombardy, Italy, February to March 2020.",Guzzetta G. Poletti P. Ajelli M. Trentini F. Marziano V. Cereda D. Tirani M. Diurno G. Bodina A. Barone A. Crottogini L. Gramegna M. Melegaro A. Merler S,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Coronavirus disease (COVID-19) Community Testing Team in Scotland: A 14-day review, 6 to 20 February 2020.",Mark K. Steel K. Stevenson J. Evans C. McCormick D. Willocks L. McCallum A. Jones L. Johannessen I. Templeton K. Koch O. Mackintosh C,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Rapid assessment of regional SARS-CoV-2 community transmission through a convenience sample of healthcare workers, the Netherlands, March 2020.",Reusken CB. Buiting A. Bleeker-Rovers C. Diederen B. Hooiveld M. Friesema I. Koopmans M. Kortbeek T. Lutgens SP. Meijer A. Murk JL. Overdevest I. Trienekens T. Timen A. Van den Bijllaardt W. Van Dissel J. Van Gageldonk-Lafeber A. Van der Vegt D. Wever PC. Van der Hoek W. Kluytmans J,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,"Estimating the infection and case fatality ratio for coronavirus disease (COVID-19) using age-adjusted data from the outbreak on the Diamond Princess cruise ship, February 2020.",Russell TW. Hellewell J. Jarvis CI. van Zandvoort K. Abbott S. Ratnayake R. Cmmid Covid-Working Group. Flasche S. Eggo RM. Edmunds WJ. Kucharski AJ,2020-03-01,English,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin
COVID-19,Lack of maternal-fetal SARS-CoV-2 transmission.,Stower H,2020-03-01,English,Nature medicine
COVID-19,Italy in a Time of Emergency and Scarce Resources: The Need for Embedding Ethical Reflection in Social and Clinical Settings.,Nicoli F. Gasparetto A,2020-03-01,English,The Journal of clinical ethics
COVID-19,"Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV).",Kumar S. Maurya VK. Prasad AK. Bhatt MLB. Saxena SK,2020-03-01,English,Virusdisease
COVID-19,[Advances in the research of cytokine storm mechanism induced by Corona Virus Disease 2019 and the corresponding immunotherapies].,Chen C. Zhang XR. Ju ZY. He WF,2020-03-01,Chinese,Zhonghua shao shang za zhi = Zhonghua shaoshang zazhi = Chinese journal of burns
COVID-19,Immune responses in COVID-19 and potential vaccines: Lessons learned from SARS and MERS epidemic.,Prompetchara E. Ketloy C. Palaga T,2020-03-01,English,Asian Pacific journal of allergy and immunology
COVID-19,Perspectives on monoclonal antibody therapy as potential therapeutic intervention for Coronavirus disease-19 (COVID-19).,Shanmugaraj B. Siriwattananon K. Wangkanont K. Phoolcharoen W,2020-03-01,English,Asian Pacific journal of allergy and immunology
COVID-19,"COVID-19, cytokines and immunosuppression: what can we learn from severe acute respiratory syndrome?",Sarzi-Puttini P. Giorgi V. Sirotti S. Marotto D. Ardizzone S. Rizzardini G. Antinori S. Galli M,2020-03-01,English,Clinical and experimental rheumatology
COVID-19,"[Epidemiology, Treatment, and Epidemic Prevention and Control of the Coronavirus Disease 2019: a Review].",Luan RS. Wang X. Sun X. Chen XS. Zhou T. Liu QH. Lü X. Wu XP. Gu DQ. Tang MS. Cui HJ. Shan XF. Ouyang J. Zhang B. Zhang W. Sichuan University Covid- ERG,2020-03-01,Chinese,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition
COVID-19,[Biological Product Development Strategies for Prevention and Treatment of Coronavirus Disease 2019].,Yan CX. Li J. Shen X. Luo L. Li Y. Li MY,2020-03-01,Chinese,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition
COVID-19,[The Management of Blood Glucose Should be Emphasized in the Treatment of COVID-19].,Ma WX. Ran XW,2020-03-01,Chinese,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition
COVID-19,[Oral Health Management of Children during the Epidemic Period of Coronavirus Disease 2019].,Wang Y. Zhou CC. Shu R. Zou J,2020-03-01,Chinese,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition
COVID-19,[Clinical Study and CT Findings of a Familial Cluster of Pneumonia with Coronavirus Disease 2019 (COVID-19)].,Li CX. Wu B. Luo F. Zhang N,2020-03-01,Chinese,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition
COVID-19,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges.,Lai CC. Shih TP. Ko WC. Tang HJ. Hsueh PR,2020-03-01,English,International journal of antimicrobial agents
COVID-19,[Recommendations for general surgery clinical practice in 2019 coronavirus disease situation].,Tao KX. Zhang BX. Zhang P. Zhu P. Wang GB. Chen XP,2020-03-01,Chinese,Zhonghua wai ke za zhi [Chinese journal of surgery]
COVID-19,[Countermeasures and treatment for aortic acute syndrome with 2019 coronavirus disease].,Si Y. Sun XF. Zhong M. Yue JN. Fu WG,2020-03-01,Chinese,Zhonghua wai ke za zhi [Chinese journal of surgery]
COVID-19,[Drug interaction monitoring of lopinavir / ritonavir in COVID-19 patients with cancer].,Zheng XW. Tao G. Zhang YW. Yang GN. Huang P,2020-03-01,Chinese,Zhonghua nei ke za zhi
COVID-19,[Covid-19: the new pathology caused by a coronavirus].,Ramos C,2020-03-01,Spanish; Castilian,Salud publica de Mexico
COVID-19,Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury.,Liu Y. Yang Y. Zhang C. Huang F. Wang F. Yuan J. Wang Z. Li J. Li J. Feng C. Zhang Z. Wang L. Peng L. Chen L. Qin Y. Zhao D. Tan S. Yin L. Xu J. Zhou C. Jiang C. Liu L,2020-03-01,English,Science China. Life sciences
COVID-19,Global challenges in health and health care for nurses and midwives everywhere.,Catton H,2020-03-01,English,International nursing review
COVID-19,The outbreak of COVID-19: An overview.,Wu YC. Chen CS. Chan YJ,2020-03-01,English,Journal of the Chinese Medical Association : JCMA
COVID-19,"Preliminary estimation of the basic reproduction number of novel coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven analysis in the early phase of the outbreak.",Zhao S. Lin Q. Ran J. Musa SS. Yang G. Wang W. Lou Y. Gao D. Yang L. He D. Wang MH,2020-03-01,English,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases
COVID-19,Persistence of coronaviruses on inanimate surfaces and their inactivation with biocidal agents.,Kampf G. Todt D. Pfaender S. Steinmann E,2020-03-01,English,The Journal of hospital infection
COVID-19,L’informazione utile sul coronavirus (SARS-CoV-2) non è controllata?,,2020-03-01,Italian,Recenti progressi in medicina
COVID-19,The global spread of 2019-nCoV: a molecular evolutionary analysis.,Benvenuto D. Giovanetti M. Salemi M. Prosperi M. De Flora C. Junior Alcantara LC. Angeletti S. Ciccozzi M,2020-03-01,English,Pathogens and global health
COVID-19,SARS-CoV-2 infection in children: Transmission dynamics and clinical characteristics.,Cao Q. Chen YC. Chen CL. Chiu CH,2020-03-01,English,Journal of the Formosan Medical Association = Taiwan yi zhi
COVID-19,Videosprechstunde wegen SARS-CoV-2?,,2020-03-01,German,MMW Fortschritte der Medizin
COVID-19,A potential role for integrins in host cell entry by SARS-CoV-2.,Sigrist CJ. Bridge A. Le Mercier P,2020-03-01,English,Antiviral research
COVID-19,A new coronavirus associated with human respiratory disease in China.,Wu F. Zhao S. Yu B. Chen YM. Wang W. Song ZG. Hu Y. Tao ZW. Tian JH. Pei YY. Yuan ML. Zhang YL. Dai FH. Liu Y. Wang QM. Zheng JJ. Xu L. Holmes EC. Zhang YZ,2020-03-01,English,Nature
COVID-19,A pneumonia outbreak associated with a new coronavirus of probable bat origin.,Zhou P. Yang XL. Wang XG. Hu B. Zhang L. Zhang W. Si HR. Zhu Y. Li B. Huang CL. Chen HD. Chen J. Luo Y. Guo H. Jiang RD. Liu MQ. Chen Y. Shen XR. Wang X. Zheng XS. Zhao K. Chen QJ. Deng F. Liu LL. Yan B. Zhan FX. Wang YY. Xiao GF. Shi ZL,2020-03-01,English,Nature
COVID-19,Transplantation of ACE2- Mesenchymal Stem Cells Improves the Outcome of Patients with COVID-19 Pneumonia.,Zikuan Leng. Rongjia Zhu. Wei Hou. Yingmei Feng. Yanlei Yang. Qin Han. Guangliang Shan. Fanyan Meng. Dongshu Du. Shihua Wang. Junfen Fan. Wenjing Wang. Luchan Deng. Hongbo Shi. Hongjun Li. Zhongjie Hu. Fengchun Zhang. Jinming Gao. Hongjian Liu. Xiaoxia Li,2020-03-01,English,Aging & Disease
COVID-19,Mesenchymal Stem Cell Infusion Shows Promise for Combating Coronavirus (COVID-19)- Induced Pneumonia.,"Shetty, Ashok K.",2020-03-01,English,Aging & Disease
COVID-19,"Initial public health response and interim clinical guidance for the 2019 novel coronavirus outbreak — United States, December 31, 2019–February 4, 2020.","Patel, Anita. Jernigan, Daniel B.. Abdirizak, Fatuma. Abedi, Glen. Aggarwal, Sharad. Albina, Denise. Allen, Elizabeth. Andersen, Lauren. Anderson, Jade. Anderson, Megan. Anderson, Tara. Anderson, Kayla. Bardossy, Ana Cecilia. Barry, Vaughn. Beer, Karlyn. Bell, Michael. Berger, Sherri. Bertulfo, Joseph. Biggs, Holly. Bornemann, Jennifer",2020-03-01,English,American Journal of Transplantation
COVID-19,Eco-Virological Preliminary Study of Potentially Emerging Pathogens in Hedgehogs (Erinaceus europaeus) Recovered at a Wildlife Treatment and Rehabilitation Center in Northern Italy.,"Delogu, Mauro. Cotti, Claudia. Lelli, Davide. Sozzi, Enrica. Trogu, Tiziana. Lavazza, Antonio. Garuti, Giacomo. Castrucci, Maria Rita. Vaccari, Gabriele. De Marco, Maria Alessandra. Moreno, Ana",2020-03-01,English,Animals (2076-2615)
COVID-19,Aspects médico-psychologiques relatifs à l'épidémie de coronavirus (Covid-19) : l'apport de la théorie de la détection du signal et du concept de lieu de contrôle.,"Naviaux, Anne-Frédérique. Janne, Pascal. Gourdin, Maximilien",2020-03-01,English,Annales Medico Psychologiques
COVID-19,Preprints: What is their role in medical journals?,Kyu Jin Chung,2020-03-01,English,Archives of Plastic Surgery
COVID-19,Importance Message From the Chief Nursing Officer.,,2020-03-01,English,Arkansas Nursing News
COVID-19,THE COVID-19 PANIC - ANOTHER PREVIEW OF HOW NATIONS CAN BE DISRUPTED.,"BERGMANN, KYM",2020-03-01,English,Asia-Pacific Defence Reporter
COVID-19,Scents and sensibility.,"Chahal, Jeevyn K.",2020-03-01,English,British Columbia Medical Journal
COVID-19,In the line of fire: COVID-19.,"Mendes, Aysha",2020-03-01,English,British Journal of Cardiac Nursing
COVID-19,Data sharing for novel coronavirus (COVID-19).,"Moorthy, Vasee. Henao Restrepo, Ana Maria. Preziosi, Marie-Pierre. Swaminathan, Soumya",2020-03-01,English,Bulletin of the World Health Organization
COVID-19,Novel coronavirus response.,,2020-03-01,English,Bulletin of the World Health Organization
COVID-19,Preliminary Recommendations for Lung Surgery during 2019 Novel Coronavirus Disease (COVID-19) Epidemic Period.,Xin LI. Minghui LIU. Qingchun ZHAO. Renwang LIU. Hongbing ZHANG. Ming DONG. Song XU. Honglin ZHAO. Sen WEI. Zuoqing SONG. Gang CHEN. Jun CHEN,2020-03-01,Chinese,Chinese Journal of Lung Cancer
COVID-19,Clinical Management of Lung Cancer Patients during the Outbreak of 2019 Novel Coronavirus Disease (COVID-19).,Yan XU. Hongsheng LIU. Ke HU. Mengzhao WANG,2020-03-01,Chinese,Chinese Journal of Lung Cancer
COVID-19,积极心态抗击疫情.,陆林,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎流行期 社会心理响应建议.,唐登华,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,关爱抗疫前线医务人员的 心理健康刻不容缓.,陆林,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,心理危机干预基本要领.,丛中,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,一线工作人员的心理问题.,高兵玲. 唐登华. 周书喆,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎患者的 常见心理冲突及应对策略.,周书喆. 黄薛冰. 钱英. 高兵玲. 唐登华,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎疑似患者的 心理自助.,黄韩宇. 陈超. 司天梅,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎流行期 精神卫生问题患者心理自助建议.,石扩. 马燕桃. 孔庆梅. 闫俊. 李冰. 李雪霓. 梁英. 程嘉. 马宁,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎流行期老年人的 常见心理反应及应对策略.,蒲城城. 王华丽,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎流行期 孕产妇的心理应对.,何萤萤,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎流行期如何保护自己和孩子.,林红,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,新冠肺炎流行期家长如何应对孩子假期延长.,敦癑. 李雪. 刘靖. 曹庆久,2020-03-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
